drive,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
6.0,6.0,Missed field goal,2004-10-03T13:35:13Z,12.0,6:35,4.0,1.0,0.0,1.0,2.0,16.0,PUNT,MISSED_FG,JAX 20,IND 17,779.0,1054.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
7.0,7.0,Punt,2004-10-03T13:48:08Z,6.0,3:15,1.0,0.0,0.0,2.0,2.0,0.0,MISSED_FG,PUNT,IND 25,IND 49,1074.0,1198.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
8.0,8.0,Punt,2004-10-03T13:54:19Z,11.0,7:06,3.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,JAX 12,IND 44,1221.0,1492.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
9.0,9.0,Field goal,2004-10-03T14:06:25Z,9.0,1:38,3.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,IND 11,JAX 28,1515.0,1725.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
10.0,10.0,Field goal,0,6.0,0:40,3.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,JAX 25,IND 29,1744.0,1923.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
11.0,11.0,Field goal,2004-10-03T14:34:42Z,11.0,6:14,3.0,0.0,1.0,3.0,3.0,-5.0,KICKOFF,FIELD_GOAL,JAX 26,IND 24,1962.0,2227.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
12.0,12.0,Touchdown,2004-10-03T14:49:52Z,10.0,5:52,6.0,1.0,1.0,3.0,3.0,-5.0,KICKOFF,TOUCHDOWN,IND 17,JAX 16,2246.0,2506.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
13.0,13.0,Field goal,2004-10-03T15:01:47Z,11.0,5:51,4.0,1.0,1.0,3.0,4.0,0.0,KICKOFF,FIELD_GOAL,JAX 40,IND 4,2522.0,2835.0
14.0,14.0,Turnover,2004-10-03T15:22:50Z,1.0,0:10,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,IND 33,IND 33,2854.0,2876.0
14.0,14.0,Turnover,2004-10-03T15:22:50Z,1.0,0:10,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,IND 33,IND 33,2854.0,2876.0
15.0,15.0,Touchdown,2004-10-03T15:29:10Z,4.0,1:16,1.0,0.0,1.0,4.0,4.0,0.0,INTERCEPTION,TOUCHDOWN,IND 49,IND 40,2943.0,3047.0
15.0,15.0,Touchdown,2004-10-03T15:29:10Z,4.0,1:16,1.0,0.0,1.0,4.0,4.0,0.0,INTERCEPTION,TOUCHDOWN,IND 49,IND 40,2943.0,3047.0
15.0,15.0,Touchdown,2004-10-03T15:29:10Z,4.0,1:16,1.0,0.0,1.0,4.0,4.0,0.0,INTERCEPTION,TOUCHDOWN,IND 49,IND 40,2943.0,3047.0
15.0,15.0,Touchdown,2004-10-03T15:29:10Z,4.0,1:16,1.0,0.0,1.0,4.0,4.0,0.0,INTERCEPTION,TOUCHDOWN,IND 49,IND 40,2943.0,3047.0
15.0,15.0,Touchdown,2004-10-03T15:29:10Z,4.0,1:16,1.0,0.0,1.0,4.0,4.0,0.0,INTERCEPTION,TOUCHDOWN,IND 49,IND 40,2943.0,3047.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
16.0,16.0,Touchdown,2004-10-03T15:36:30Z,13.0,7:04,8.0,1.0,1.0,4.0,4.0,8.0,KICKOFF,TOUCHDOWN,IND 26,JAX 3,3072.0,3408.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
17.0,17.0,Turnover on downs,2004-10-03T15:51:23Z,6.0,1:41,1.0,0.0,0.0,4.0,4.0,-10.0,KICKOFF,DOWNS,JAX 20,IND 45,3424.0,3685.0
18.0,18.0,End of half,2004-10-03T16:08:29Z,5.0,1:52,1.0,0.0,0.0,4.0,4.0,0.0,DOWNS,END_GAME,IND 45,JAX 43,3742.0,3870.0
18.0,18.0,End of half,2004-10-03T16:08:29Z,5.0,1:52,1.0,0.0,0.0,4.0,4.0,0.0,DOWNS,END_GAME,IND 45,JAX 43,3742.0,3870.0
18.0,18.0,End of half,2004-10-03T16:08:29Z,5.0,1:52,1.0,0.0,0.0,4.0,4.0,0.0,DOWNS,END_GAME,IND 45,JAX 43,3742.0,3870.0
18.0,18.0,End of half,2004-10-03T16:08:29Z,5.0,1:52,1.0,0.0,0.0,4.0,4.0,0.0,DOWNS,END_GAME,IND 45,JAX 43,3742.0,3870.0
18.0,18.0,End of half,2004-10-03T16:08:29Z,5.0,1:52,1.0,0.0,0.0,4.0,4.0,0.0,DOWNS,END_GAME,IND 45,JAX 43,3742.0,3870.0
18.0,18.0,End of half,2004-10-03T16:08:29Z,5.0,1:52,1.0,0.0,0.0,4.0,4.0,0.0,DOWNS,END_GAME,IND 45,JAX 43,3742.0,3870.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
1.0,1.0,Touchdown,2004-10-10T12:02:27Z,10.0,6:03,4.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,IND 45,LV 1,35.0,295.0
2.0,2.0,Turnover,2004-10-10T12:13:47Z,6.0,2:46,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,INTERCEPTION,LV 41,IND 40,311.0,440.0
2.0,2.0,Turnover,2004-10-10T12:13:47Z,6.0,2:46,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,INTERCEPTION,LV 41,IND 40,311.0,440.0
2.0,2.0,Turnover,2004-10-10T12:13:47Z,6.0,2:46,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,INTERCEPTION,LV 41,IND 40,311.0,440.0
