no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass
0.0020169688,0.032342933,0.00059349806,0.05258064,0.8754439,0.00048300726,0.036539085,0.0,0.0,2.416791,0.58320904,2.183234,-2.183234,0.0,0.0,0.94831765,-0.94831765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728272,0.42717278,0.5728272,0.42717278,0.03177899,0.6046062,0.3953938,0.0,0.0,0.034285247,-0.034285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58320904,0.0,0.0,0.0,0.0,0.0,0.0
0.013450595,0.1856628,0.0054005655,0.3029606,0.18986776,0.00343756,0.29922014,0.0,0.0,-0.017494353,0.4827021,1.7005318,-1.7005318,0.0,0.0,0.94831765,-0.94831765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953938,0.6046062,0.6046062,0.3953938,0.013015211,0.591591,0.408409,0.0,0.0,0.034285247,-0.034285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827021,0.0,0.0,0.0,0.0,0.0,0.0
0.014001745,0.16261417,0.0043941834,0.27943715,0.21033129,0.003529063,0.3256924,0.0,0.0,0.46520776,0.082049586,1.6184824,-1.6184824,-0.082049586,0.082049586,0.94831765,-0.94831765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408409,0.591591,0.591591,0.408409,0.0029720664,0.58861893,0.41138107,-0.0029720664,0.0029720664,0.034285247,-0.034285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082049586,0.0,0.0,0.0,0.0,0.0,0.0
0.015431675,0.16434161,0.004583212,0.26886672,0.21939234,0.0036705474,0.32371393,0.0,0.0,0.54725736,0.3101813,1.308301,-1.308301,-0.39223087,0.39223087,0.94831765,-0.94831765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41138107,0.58861893,0.58861893,0.41138107,-0.0061145723,0.5947335,0.4052665,0.003142506,-0.003142506,0.034285247,-0.034285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101813,0.0,0.0,0.0,0.0,0.0,0.0
0.017408945,0.1583205,0.003072492,0.24767673,0.2303631,0.004182975,0.33897528,0.0,0.0,0.8574386,0.5370591,0.7712419,-0.7712419,-0.39223087,0.39223087,0.94831765,-0.94831765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052665,0.5947335,0.5947335,0.4052665,0.030518204,0.5642153,0.4357847,0.003142506,-0.003142506,0.034285247,-0.034285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370591,0.0,0.0,0.0,0.0,0.0,0.0
0.018045532,0.12856175,0.0024647575,0.22292309,0.256764,0.0046807975,0.36656007,0.0,0.0,1.3944978,3.1013174,-2.3300755,2.3300755,-0.39223087,0.39223087,-2.1529999,2.1529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4357847,0.5642153,0.5642153,0.4357847,0.11149144,0.45272386,0.54727614,0.003142506,-0.003142506,-0.077206194,0.077206194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1013174,0.0,0.0,0.0,0.0,0.0,0.0
0.004436571,0.026977308,0.0006378766,0.04907481,0.37650707,0.00090776524,0.54145855,0.0,0.0,4.4958153,0.63312423,-2.9631999,2.9631999,-1.0253551,1.0253551,-2.1529999,2.1529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54727614,0.45272386,0.45272386,0.54727614,0.0072289705,0.4454949,0.5545051,-0.0040864646,0.0040864646,-0.077206194,0.077206194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63312423,0.0,0.0,0.0,0.0,0.0,0.0
0.0031416602,0.014696565,0.0004696498,0.024356706,0.3379249,0.0010365966,0.61837393,0.0,0.0,5.1289396,0.288139,-3.2513387,3.2513387,-1.3134941,1.3134941,-2.1529999,2.1529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545051,0.4454949,0.4454949,0.5545051,0.00979358,0.4357013,0.5642987,-0.013880044,0.013880044,-0.077206194,0.077206194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288139,0.0,0.0,0.0,0.0,0.0,0.0
0.0035717604,0.015706645,0.00048948545,0.024968162,0.26033765,0.0011084897,0.6938178,0.0,0.0,5.4170785,-0.49842563,-2.7529132,2.7529132,-1.3134941,1.3134941,-1.6545743,1.6545743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642987,0.4357013,0.4357013,0.5642987,-0.01622951,0.45193082,0.5480692,-0.013880044,0.013880044,-0.060976684,0.060976684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49842563,0.0,0.0,0.0,0.0,0.0,0.0
0.0038471671,0.01685372,0.0005250281,0.027966116,0.3709216,0.0011884887,0.57869786,0.0,0.0,4.918653,-4.8284535,2.0755403,-2.0755403,-1.3134941,1.3134941,3.1738794,-3.1738794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480692,0.45193082,0.45193082,0.5480692,-0.17075068,0.6226815,0.3773185,-0.013880044,0.013880044,0.10977399,-0.10977399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8284535,0.0,0.0,0.0,0.0,0.0,0.0
