play_id,game_id,old_game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
2075.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2075.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2096.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2096.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
2117.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2117.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2147.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2147.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2164.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2164.0,10012004-0909-001f-19a6-c1679a205a38,0
2180.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2180.0,10012004-0909-001f-19a6-c1679a205a38,0
2198.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2198.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2219.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2219.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2255.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2255.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2287.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2287.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2308.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2308.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2329.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2329.0,10012004-0909-001f-19a6-c1679a205a38,0
2352.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2352.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2384.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2384.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2405.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2405.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2426.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2426.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2447.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2447.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2485.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2485.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2532.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2532.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2553.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2553.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
2574.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2574.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2593.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2593.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2614.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2614.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2635.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2635.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
2656.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2656.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2678.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2678.0,10012004-0909-001f-19a6-c1679a205a38,0
2694.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2694.0,10012004-0909-001f-19a6-c1679a205a38,0
2716.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2716.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2737.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2737.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2758.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2758.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2779.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2779.0,10012004-0909-001f-19a6-c1679a205a38,0
2795.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2795.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2816.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2816.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2846.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2846.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2867.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2867.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
2888.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2888.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
2920.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2920.0,10012004-0909-001f-19a6-c1679a205a38,00-0019863
2941.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2941.0,10012004-0909-001f-19a6-c1679a205a38,00-0019863
2962.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2962.0,10012004-0909-001f-19a6-c1679a205a38,00-0019863
2983.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2983.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3002.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3002.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3019.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3019.0,10012004-0909-001f-19a6-c1679a205a38,0
3035.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3035.0,10012004-0909-001f-19a6-c1679a205a38,0
3061.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3061.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3082.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3082.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
3103.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3103.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3124.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3124.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3145.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3145.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3164.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3164.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
3185.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3185.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3209.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3209.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
3230.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3230.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3249.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3249.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
3270.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3270.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3289.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3289.0,10012004-0909-001f-19a6-c1679a205a38,00-0019863
3310.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3310.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3329.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3329.0,10012004-0909-001f-19a6-c1679a205a38,0
3358.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3358.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
3379.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3379.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
3400.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3400.0,10012004-0909-001f-19a6-c1679a205a38,00-0019863
3421.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3421.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3440.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3440.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
