vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
0.02659644,-0.02659644,0.5162137,0.48378628,-14,48,-1.5,47.0
0.005208657,-0.005208657,0.54281014,0.45718986,-14,48,-1.5,47.0
0.0042702556,0.0042702556,0.4519812,0.4519812,-14,48,-1.5,47.0
-0.0030368268,-0.0030368268,0.45625144,0.45625144,-14,48,-1.5,47.0
0.04091254,0.04091254,0.45321462,0.45321462,-14,48,-1.5,47.0
0.065564096,0.065564096,0.49412715,0.49412715,-14,48,-1.5,47.0
0.029358327,0.029358327,0.55969125,0.55969125,-14,48,-1.5,47.0
0.07300681,0.07300681,0.5890496,0.5890496,-14,48,-1.5,47.0
0.009691198,0.009691198,0.6620564,0.6620564,-14,48,-1.5,47.0
0.010047476,0.010047476,0.67174757,0.67174757,-14,48,-1.5,47.0
0.009830117,-0.009830117,0.31820494,0.68179506,-14,48,-1.5,47.0
0.008975923,-0.008975923,0.32803506,0.67196494,-14,48,-1.5,47.0
-0.00039428473,0.00039428473,0.33701098,0.662989,-14,48,-1.5,47.0
-0.015761882,0.015761882,0.3366167,0.6633833,-14,48,-1.5,47.0
0.0097593665,-0.0097593665,0.3208548,0.6791452,-14,48,-1.5,47.0
-0.024953306,0.024953306,0.33061418,0.6693858,-14,48,-1.5,47.0
-0.03480637,0.03480637,0.30566087,0.69433916,-14,48,-1.5,47.0
-0.03281212,0.03281212,0.2708545,0.7291455,-14,48,-1.5,47.0
0.039456338,-0.039456338,0.23804238,0.76195765,-14,48,-1.5,47.0
0.0373106,0.0373106,0.7225013,0.7225013,-14,48,-1.5,47.0
0.02398771,0.02398771,0.7598119,0.7598119,-14,48,-1.5,47.0
-0.02246052,-0.02246052,0.7837996,0.7837996,-14,48,-1.5,47.0
-0.038627863,-0.038627863,0.76133907,0.76133907,-14,48,-1.5,47.0
0.008806914,0.008806914,0.7227112,0.7227112,-14,48,-1.5,47.0
0.024797648,-0.024797648,0.26848188,0.73151815,-14,48,-1.5,47.0
0.13045347,-0.13045347,0.29327953,0.7067205,-14,48,-1.5,47.0
-0.02031684,0.02031684,0.423733,0.576267,-14,48,-1.5,47.0
0.11202794,-0.11202794,0.40341616,0.59658384,-14,48,-1.5,47.0
0.00070655346,-0.00070655346,0.5154441,0.4845559,-14,48,-1.5,47.0
-0.0,0.0,0.51615065,0.48384935,-14,48,-1.5,47.0
0.011884663,-0.011884663,0.51615065,0.48384935,-14,48,-1.5,47.0
0.004660573,-0.004660573,0.52803534,0.4719647,-14,48,-1.5,47.0
0.048053384,0.048053384,0.4673041,0.4673041,-14,48,-1.5,47.0
-0.013926208,-0.013926208,0.5153575,0.5153575,-14,48,-1.5,47.0
0.046886206,0.046886206,0.5014313,0.5014313,-14,48,-1.5,47.0
0.011162639,0.011162639,0.5483175,0.5483175,-14,48,-1.5,47.0
0.04763472,0.04763472,0.55948013,0.55948013,-14,48,-1.5,47.0
0.018333018,0.018333018,0.60711485,0.60711485,-14,48,-1.5,47.0
-0.037531495,-0.037531495,0.62544787,0.62544787,-14,48,-1.5,47.0
-0.057670474,-0.057670474,0.5879164,0.5879164,-14,48,-1.5,47.0
-0.11254263,-0.11254263,0.5302459,0.5302459,-14,48,-1.5,47.0
-0.07522595,0.07522595,0.5822967,0.41770327,-14,48,-1.5,47.0
0.057795405,-0.057795405,0.5070708,0.49292922,-14,48,-1.5,47.0
0.045513153,-0.045513153,0.5648662,0.4351338,-14,48,-1.5,47.0
-0.022329032,0.022329032,0.61037934,0.38962066,-14,48,-1.5,47.0
0.0909726,-0.0909726,0.5880503,0.4119497,-14,48,-1.5,47.0
-0.017253399,0.017253399,0.6790229,0.3209771,-14,48,-1.5,47.0
-0.035445392,0.035445392,0.6617695,0.3382305,-14,48,-1.5,47.0
0.094035864,-0.094035864,0.6263241,0.37367588,-14,48,-1.5,47.0
-0.0021024346,0.0021024346,0.72036,0.27964002,-14,48,-1.5,47.0
0.058455348,-0.058455348,0.71825755,0.28174245,-14,48,-1.5,47.0
0.07439828,-0.07439828,0.7767129,0.2232871,-14,48,-1.5,47.0
0.0036468206,-0.0036468206,0.8511112,0.14888883,-14,48,-1.5,47.0
-0.00025449693,-0.00025449693,0.145242,0.145242,-14,48,-1.5,47.0
-0.004733503,-0.004733503,0.14498751,0.14498751,-14,48,-1.5,47.0
0.016121954,0.016121954,0.140254,0.140254,-14,48,-1.5,47.0
-0.012091398,-0.012091398,0.15637596,0.15637596,-14,48,-1.5,47.0
0.026790604,0.026790604,0.14428456,0.14428456,-14,48,-1.5,47.0
-0.019565701,-0.019565701,0.17107517,0.17107517,-14,48,-1.5,47.0
-0.013041332,-0.013041332,0.15150946,0.15150946,-14,48,-1.5,47.0
-0.029845133,-0.029845133,0.13846813,0.13846813,-14,48,-1.5,47.0
-0.062423438,-0.062423438,0.108623,0.108623,-14,48,-1.5,47.0
0.00081527233,-0.00081527233,0.95380044,0.04619956,-14,48,-1.5,47.0
0.0044448376,-0.0044448376,0.9546157,0.045384288,-14,48,-1.5,47.0
0.020704687,-0.020704687,0.95906055,0.04093945,-14,48,-1.5,47.0
0.018569695,-0.018569695,0.97976524,0.020234764,-14,48,-1.5,47.0
6.333868e-05,-6.333868e-05,0.99833494,0.0016650683,-14,48,-1.5,47.0
2.2552907e-05,2.2552907e-05,0.0016017297,0.0016017297,-14,48,-1.5,47.0
-0.00019944797,-0.00019944797,0.0016242826,0.0016242826,-14,48,-1.5,47.0
0.00039648626,0.00039648626,0.0014248346,0.0014248346,-14,48,-1.5,47.0
-0.00054020144,-0.00054020144,0.0018213209,0.0018213209,-14,48,-1.5,47.0
-0.00015951507,-0.00015951507,0.0012811194,0.0012811194,-14,48,-1.5,47.0
0.00055315124,0.00055315124,0.0011216043,0.0011216043,-14,48,-1.5,47.0
0.00079769467,0.00079769467,0.0016747556,0.0016747556,-14,48,-1.5,47.0
-0.00104955,-0.00104955,0.0024724503,0.0024724503,-14,48,-1.5,47.0
-0.00021309115,-0.00021309115,0.0014229002,0.0014229002,-14,48,-1.5,47.0
-0.0011659401,-0.0011659401,0.0012098091,0.0012098091,-14,48,-1.5,47.0
0.0,-4.386902e-05,0.99995613,4.386902e-05,-14,48,-1.5,47.0
0.0,0.0,0.0,0.0,-14,48,-1.5,47.0
0.012770355,0.012770355,0.703576,0.703576,14,76,6.0,50.0
0.023356259,0.023356259,0.7163464,0.7163464,14,76,6.0,50.0
-0.0078051686,-0.0078051686,0.73970264,0.73970264,14,76,6.0,50.0
0.047753632,0.047753632,0.7318975,0.7318975,14,76,6.0,50.0
-0.018335342,-0.018335342,0.7796511,0.7796511,14,76,6.0,50.0
0.058270287,0.058270287,0.76131576,0.76131576,14,76,6.0,50.0
0.0,0.0,0.81958604,0.81958604,14,76,6.0,50.0
