stadium,weather,location,div_game,roof,surface,temp,wind,stadium_id,game_stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
U.S. Bank Stadium,"Temp: 47° F, Humidity: 98%, Wind: SE 7 mph",Home,0,dome,sportturf,0.0,0.0,MIN01,U.S. Bank Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Partly sunny Temp: 63° F, Humidity: 88%, Wind: SW 5 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
