drive,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended
22.0,22.0,Touchdown,2024-09-22T19:50:39.987Z,4.0,1:24,2.0,1.0,1.0,4.0,4.0,0.0,FUMBLE,TOUCHDOWN,CHI 16,CHI 1,3977.0,4073.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
23.0,23.0,Touchdown,2024-09-22T19:55:24.807Z,12.0,3:21,4.0,1.0,1.0,4.0,4.0,0.0,KICKOFF,TOUCHDOWN,CHI 30,IND 6,4088.0,4512.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
24.0,24.0,End of half,2024-09-22T20:11:30.467Z,5.0,2:01,1.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,END_GAME,IND 30,IND 44,4533.0,4687.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
1.0,1.0,Touchdown,2024-09-29T17:02:32.340Z,8.0,2:59,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,IND 30,PIT 2,39.0,242.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
2.0,2.0,Punt,2024-09-29T17:10:55.517Z,8.0,4:42,2.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,PIT 30,IND 41,257.0,519.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
3.0,3.0,Touchdown,2024-09-29T17:24:21.020Z,9.0,4:45,6.0,1.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,IND 14,PIT 4,539.0,791.0
4.0,4.0,Turnover on downs,2024-09-29T17:34:19.653Z,4.0,2:06,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,DOWNS,PIT 30,PIT 39,810.0,908.0
4.0,4.0,Turnover on downs,2024-09-29T17:34:19.653Z,4.0,2:06,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,DOWNS,PIT 30,PIT 39,810.0,908.0
4.0,4.0,Turnover on downs,2024-09-29T17:34:19.653Z,4.0,2:06,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,DOWNS,PIT 30,PIT 39,810.0,908.0
4.0,4.0,Turnover on downs,2024-09-29T17:34:19.653Z,4.0,2:06,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,DOWNS,PIT 30,PIT 39,810.0,908.0
4.0,4.0,Turnover on downs,2024-09-29T17:34:19.653Z,4.0,2:06,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,DOWNS,PIT 30,PIT 39,810.0,908.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
5.0,5.0,Field goal,2024-09-29T17:38:14.287Z,9.0,2:57,2.0,1.0,1.0,1.0,2.0,0.0,DOWNS,FIELD_GOAL,PIT 39,PIT 14,941.0,1199.0
6.0,6.0,Punt,2024-09-29T17:52:01.437Z,3.0,1:33,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,PIT 30,PIT 37,1219.0,1318.0
6.0,6.0,Punt,2024-09-29T17:52:01.437Z,3.0,1:33,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,PIT 30,PIT 37,1219.0,1318.0
6.0,6.0,Punt,2024-09-29T17:52:01.437Z,3.0,1:33,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,PIT 30,PIT 37,1219.0,1318.0
6.0,6.0,Punt,2024-09-29T17:52:01.437Z,3.0,1:33,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,PIT 30,PIT 37,1219.0,1318.0
6.0,6.0,Punt,2024-09-29T17:52:01.437Z,3.0,1:33,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,PIT 30,PIT 37,1219.0,1318.0
7.0,7.0,Punt,2024-09-29T17:57:43.347Z,4.0,2:44,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 28,PIT 43,1344.0,1453.0
7.0,7.0,Punt,2024-09-29T17:57:43.347Z,4.0,2:44,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 28,PIT 43,1344.0,1453.0
7.0,7.0,Punt,2024-09-29T17:57:43.347Z,4.0,2:44,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 28,PIT 43,1344.0,1453.0
7.0,7.0,Punt,2024-09-29T17:57:43.347Z,4.0,2:44,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 28,PIT 43,1344.0,1453.0
7.0,7.0,Punt,2024-09-29T17:57:43.347Z,4.0,2:44,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 28,PIT 43,1344.0,1453.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
8.0,8.0,Turnover,2024-09-29T18:03:58.467Z,9.0,5:10,5.0,1.0,0.0,2.0,2.0,0.0,PUNT,FUMBLE,PIT 4,IND 15,1486.0,1691.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
9.0,9.0,Punt,2024-09-29T18:12:13.813Z,6.0,1:50,2.0,0.0,0.0,2.0,2.0,5.0,FUMBLE,PUNT,IND 3,IND 41,1735.0,1952.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
10.0,10.0,Field goal,2024-09-29T18:22:42.257Z,8.0,1:14,2.0,0.0,1.0,2.0,2.0,0.0,PUNT,FIELD_GOAL,PIT 25,IND 31,1978.0,2216.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
11.0,11.0,Punt,2024-09-29T18:43:49.223Z,6.0,4:35,1.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,PIT 30,IND 48,2254.0,2475.0
12.0,12.0,Punt,2024-09-29T18:53:32.653Z,3.0,1:39,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,PUNT,IND 12,IND 21,2500.0,2584.0
12.0,12.0,Punt,2024-09-29T18:53:32.653Z,3.0,1:39,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,PUNT,IND 12,IND 21,2500.0,2584.0
12.0,12.0,Punt,2024-09-29T18:53:32.653Z,3.0,1:39,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,PUNT,IND 12,IND 21,2500.0,2584.0
12.0,12.0,Punt,2024-09-29T18:53:32.653Z,3.0,1:39,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,PUNT,IND 12,IND 21,2500.0,2584.0
13.0,13.0,Turnover,2024-09-29T18:56:59.173Z,3.0,0:58,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,FUMBLE,IND 33,IND 33,2610.0,2655.0
13.0,13.0,Turnover,2024-09-29T18:56:59.173Z,3.0,0:58,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,FUMBLE,IND 33,IND 33,2610.0,2655.0
13.0,13.0,Turnover,2024-09-29T18:56:59.173Z,3.0,0:58,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,FUMBLE,IND 33,IND 33,2610.0,2655.0
14.0,14.0,Missed field goal,2024-09-29T19:03:24.840Z,4.0,1:59,0.0,0.0,0.0,3.0,3.0,0.0,FUMBLE,MISSED_FG,PIT 42,PIT 36,2695.0,2776.0
14.0,14.0,Missed field goal,2024-09-29T19:03:24.840Z,4.0,1:59,0.0,0.0,0.0,3.0,3.0,0.0,FUMBLE,MISSED_FG,PIT 42,PIT 36,2695.0,2776.0
14.0,14.0,Missed field goal,2024-09-29T19:03:24.840Z,4.0,1:59,0.0,0.0,0.0,3.0,3.0,0.0,FUMBLE,MISSED_FG,PIT 42,PIT 36,2695.0,2776.0
14.0,14.0,Missed field goal,2024-09-29T19:03:24.840Z,4.0,1:59,0.0,0.0,0.0,3.0,3.0,0.0,FUMBLE,MISSED_FG,PIT 42,PIT 36,2695.0,2776.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
15.0,15.0,Touchdown,2024-09-29T19:08:24.540Z,6.0,2:56,3.0,1.0,1.0,3.0,3.0,-5.0,MISSED_FG,TOUCHDOWN,PIT 44,IND 5,2798.0,2983.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
16.0,16.0,Touchdown,2024-09-29T19:16:35Z,10.0,3:10,4.0,1.0,1.0,3.0,4.0,15.0,KICKOFF,TOUCHDOWN,IND 30,PIT 15,2998.0,3318.0
