no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass
0.0034935302,0.17383885,0.0024694246,0.2888677,0.20584539,0.0077824816,0.31770256,0.0,0.0,0.30848965,0.5066464,-2.4081297,2.4081297,-0.8074882,0.8074882,-2.4361947,2.4361947,0.0,0.0,0.0,0.0,-0.123721294,0.123721294,0.9049497,-0.9049497,2.3280363,-2.3280363,-4.764231,4.764231,0.4755361,0.5244639,0.5244639,0.4755361,0.011445671,0.51301825,0.48698178,-0.05766669,0.05766669,0.0016103983,-0.0016103983,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,-0.00923264,0.00923264,0.034308255,-0.034308255,-0.032697856,0.032697856,0.0,0.0,0.5066464,0.0,0.0,0.0,0.0,0.0,0.9542304
0.0039521744,0.1504998,0.0013447565,0.26990598,0.20636322,0.0071923276,0.3607418,0.0,0.0,0.815136,2.4698064,-4.877936,4.877936,-0.8074882,0.8074882,-4.906001,4.906001,2.1568456,0.3129608,2.1568456,0.3129608,-2.280567,2.280567,0.5919889,-0.5919889,0.1711907,-0.1711907,-5.077192,5.077192,0.48698178,0.51301825,0.51301825,0.48698178,0.081145614,0.4318726,0.5681274,-0.05766669,0.05766669,-0.079535216,0.079535216,0.0,0.081145614,0.0,0.081145614,0.034308255,-0.034308255,-0.090378255,0.090378255,0.034308255,-0.034308255,-0.11384347,0.11384347,0.766358,23.364199,2.4698064,0.55294764,6.949968,5.0,0.98537844,0.98537844,0.20107871
0.0030907115,0.0649396,0.0009997278,0.1239059,0.32003054,0.0040448746,0.48298866,0.0,0.0,3.2849424,-1.6182756,-3.2596605,3.2596605,-0.8074882,0.8074882,-3.2877254,3.2877254,0.0,0.0,0.0,0.0,-2.280567,2.280567,0.5919889,-0.5919889,0.1711907,-0.1711907,-5.077192,5.077192,0.5681274,0.4318726,0.4318726,0.5681274,-0.04113263,0.47300524,0.52699476,-0.05766669,0.05766669,-0.038402587,0.038402587,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,-0.090378255,0.090378255,0.034308255,-0.034308255,-0.11384347,0.11384347,0.0,0.0,-1.6182756,0.0,0.0,0.0,0.0,0.0,0.47943076
0.0047635045,0.11112469,0.0014623294,0.21406238,0.28347278,0.0089632375,0.37615106,0.0,0.0,1.6666669,-0.36985084,-2.8898096,2.8898096,-0.8074882,0.8074882,-2.9178746,2.9178746,-0.9856638,0.6158129,-0.9856638,0.6158129,-1.2949032,1.2949032,-0.023823993,0.023823993,1.1568544,-1.1568544,-5.6930046,5.6930046,0.52699476,0.47300524,0.47300524,0.52699476,-0.028468847,0.5014741,0.49852592,-0.05766669,0.05766669,-0.00993374,0.00993374,0.0,-0.028468847,0.0,-0.028468847,0.034308255,-0.034308255,-0.061909407,0.061909407,0.034308255,-0.034308255,-0.08537462,0.08537462,0.8924363,10.756368,-0.36985084,0.8914884,8.852955,7.0,0.37697208,0.06840361,0.79638207
0.004934063,0.12495796,0.0014773835,0.22482741,0.3065962,0.006360198,0.3308468,0.0,0.0,1.296816,0.35966033,-3.2494698,3.2494698,-0.8074882,0.8074882,-3.277535,3.277535,-1.1740979,1.5337582,-1.1740979,1.5337582,-0.12080526,0.12080526,-1.5575821,1.5575821,2.3309524,-2.3309524,-7.226763,7.226763,0.49852592,0.5014741,0.5014741,0.49852592,0.035793185,0.4656809,0.5343191,-0.05766669,0.05766669,-0.045726925,0.045726925,0.0,0.035793185,0.0,0.035793185,0.034308255,-0.034308255,-0.09770259,0.09770259,0.034308255,-0.034308255,-0.12116781,0.12116781,0.76710045,23.289955,0.35966033,1.5972885,4.4374733,3.0,0.45932317,0.21587963,0.9760942
0.0022490988,0.07017374,0.0012114259,0.114231355,0.75337625,0.00047917917,0.058278974,0.0,0.0,1.6564763,1.3435237,-4.5929937,4.5929937,-0.8074882,0.8074882,-3.277535,3.277535,0.0,0.0,0.0,0.0,-0.12080526,0.12080526,-1.5575821,1.5575821,2.3309524,-2.3309524,-7.226763,7.226763,0.5343191,0.4656809,0.4656809,0.5343191,0.02726692,0.43841398,0.561586,-0.05766669,0.05766669,-0.045726925,0.045726925,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,-0.09770259,0.09770259,0.034308255,-0.034308255,-0.12116781,0.12116781,0.0,0.0,1.3435237,0.0,0.0,0.0,0.0,0.0,0.0
0.00823184,0.12886436,0.002046699,0.23042205,0.21743487,0.0028999646,0.41010022,0.0,0.0,1.5251652,0.10365384,-4.48934,4.48934,-0.8074882,0.8074882,-3.277535,3.277535,0.0,0.0,0.0,0.0,-0.12080526,0.12080526,-1.5575821,1.5575821,2.3309524,-2.3309524,-7.226763,7.226763,0.43841398,0.561586,0.43841398,0.561586,0.0,0.43841398,0.561586,-0.05766669,0.05766669,-0.045726925,0.045726925,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,-0.09770259,0.09770259,0.034308255,-0.034308255,-0.12116781,0.12116781,0.0,0.0,0.10365384,0.0,0.0,0.0,0.0,0.0,0.0
0.009051427,0.12683807,0.0020159073,0.22430561,0.21665625,0.002878667,0.41825405,0.0,0.0,1.6288191,0.48276004,-4.00658,4.00658,-0.3247282,0.3247282,-3.277535,3.277535,0.0,0.0,0.0,0.0,-0.12080526,0.12080526,-1.5575821,1.5575821,2.3309524,-2.3309524,-7.226763,7.226763,0.43841398,0.561586,0.43841398,0.561586,0.028373599,0.46678758,0.5332124,-0.02929309,0.02929309,-0.045726925,0.045726925,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,-0.09770259,0.09770259,0.034308255,-0.034308255,-0.12116781,0.12116781,0.0,0.0,0.48276004,0.0,0.0,0.0,0.0,0.0,0.49062338
0.010675225,0.11544055,0.0022324775,0.19551809,0.22097282,0.0036103646,0.45155045,0.0,0.0,2.1115792,0.27084297,-3.7357366,3.7357366,-0.053885225,0.053885225,-3.277535,3.277535,0.0,0.0,0.0,0.0,-0.12080526,0.12080526,-1.5575821,1.5575821,2.3309524,-2.3309524,-7.226763,7.226763,0.46678758,0.5332124,0.46678758,0.5332124,-0.001934737,0.46485284,0.5351472,-0.031227827,0.031227827,-0.045726925,0.045726925,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,-0.09770259,0.09770259,0.034308255,-0.034308255,-0.12116781,0.12116781,0.0,0.0,0.27084297,0.0,0.0,0.0,0.0,0.0,0.31327122
0.011389863,0.09901674,0.0016746332,0.18028036,0.24731734,0.0038831148,0.45643798,0.0,0.0,2.3824222,4.617578,0.8818412,-0.8818412,-0.053885225,0.053885225,1.340043,-1.340043,3.7233462,0.8942316,3.7233462,0.8942316,3.602541,-3.602541,-0.6633506,0.6633506,6.0542984,-6.0542984,-6.3325315,6.3325315,0.46485284,0.5351472,0.46485284,0.5351472,0.15285632,0.61770916,0.38229084,-0.031227827,0.031227827,0.107129395,-0.107129395,0.0,0.15285632,0.0,0.15285632,0.034308255,-0.034308255,0.055153728,-0.055153728,0.034308255,-0.034308255,0.03168851,-0.03168851,0.22963016,77.03699,4.617578,0.7298373,1.4451934,2.0,1.0,1.0,0.4863357
