,receiver_player_name,play_type,week,posteam,receiving_yards,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,penalty_yards,aborted_play,success,first_down,out_of_bounds,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,ydstogo
20,D.Swift,pass,3,CHI,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.03631431,0.11517738,0.0018589955,0.19949032,0.26011097,0.0021441164,0.3849039,0.0,0.0,1.7332661,-0.020440347,7.005749,-7.005749,7.314866,-7.314866,0.054292113,-0.054292113,-0.8016405,0.7812002,-0.4395014,0.6971085,7.5268083,-7.5268083,-9.432581,9.432581,0.19098246,-0.19098246,-0.60763216,0.60763216,0.2115913,0.7884087,0.7884087,0.2115913,-0.0063268784,0.79473555,0.20526442,0.114696264,-0.114696264,0.13943905,-0.13943905,0.0,-0.0063268784,0.0,0.004600389,-0.18359846,0.18359846,0.16273968,-0.16273968,-0.18642497,0.18642497,0.2902333,-0.2902333,0.8434073,-34.340725,-0.020440347,1.0453191,7.467303,5.75,0.4920144,0.23012853,0.66806024,11.0
21,R.Johnson,pass,3,CHI,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.43393907,0.060354643,0.0013138172,0.07765092,0.21520598,0.001485017,0.21005055,0.0,0.0,1.3916938,0.41156727,8.593608,-8.593608,8.570813,-8.570813,0.24160257,-0.24160257,-0.4419663,0.85353357,-0.40709215,0.837793,5.686349,-5.686349,-10.437022,10.437022,-1.611345,1.611345,-1.3088658,1.3088658,0.16039512,0.83960485,0.83960485,0.16039512,0.0068549863,0.83274984,0.16725011,0.15782125,-0.15782125,0.12745908,-0.12745908,-0.0025213577,0.009376344,-0.0025213577,0.012154972,-0.20466964,0.20466964,0.14260355,-0.14260355,-0.20749614,0.20749614,0.24608116,-0.24608116,0.8267832,-2.6783185,0.41156727,0.61378753,5.610485,4.0,0.5039953,0.21262567,0.941193,11.4
22,C.Austin,pass,4,PIT,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00392681,0.136375,0.0015958458,0.25641716,0.24831976,0.0056171007,0.3477483,0.0,0.0,0.9831949,2.6247547,2.9057267,-2.9057267,6.021649,-6.021649,-0.8133593,0.8133593,2.4077246,0.2170302,2.4077246,0.2170302,-0.95167476,0.95167476,0.24691094,-0.24691094,0.6648006,-0.6648006,-1.4781599,1.4781599,0.3009269,0.6990731,0.6990731,0.3009269,0.05539748,0.6436756,0.35632437,0.13302746,-0.13302746,0.02229765,-0.02229765,0.0,0.05539748,0.0,0.05539748,0.0,0.0,0.024490148,-0.024490148,0.0,0.0,0.02229765,-0.02229765,0.5616936,43.83064,2.6247547,0.25485393,3.449831,1.0,1.0,1.0,0.98556626,9.0
23,G.Pickens,pass,4,PIT,113.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.13690834,0.058855474,0.00092932186,0.0959101,0.25405434,0.0020729238,0.45126945,0.0,0.0,3.0753996,0.15242325,11.720004,-11.720004,3.3394048,-3.3394048,13.31549,-13.31549,1.2974645,-1.1450412,0.7351303,-0.36187238,1.5000952,-1.5000952,7.6444926,-7.6444926,15.769263,-15.769263,-7.227963,7.227963,0.117116526,0.8828835,0.8828835,0.117116526,0.0054439064,0.87743956,0.122560434,0.20879492,-0.20879492,0.17722407,-0.17722407,0.0009882166,0.00445569,0.00084206054,0.008645972,0.03513069,-0.03513069,0.12776513,-0.12776513,0.034481477,-0.034481477,0.10219869,-0.10219869,0.57560986,6.075379,0.6839722,0.46887484,3.8823888,2.4545455,0.78287584,0.5679531,0.7516264,8.0
24,N.Harris,pass,4,PIT,54.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,2.0,1.0,0.14764588,0.077778034,0.001210068,0.1167757,0.25763232,0.002378056,0.39657995,0.0,0.0,2.5005286,0.3347586,8.975996,-8.975996,1.6891717,-1.6891717,12.796268,-12.796268,-0.9420176,1.2767762,-0.35304984,0.94510156,1.6862216,-1.6862216,6.177561,-6.177561,14.817547,-14.817547,-7.070886,7.070886,0.15878773,0.8412123,0.8412123,0.15878773,-0.00939425,0.8506065,0.14939347,0.18173353,-0.18173353,0.17968702,-0.17968702,0.0009990087,-0.010393258,0.0009990087,-0.005043391,0.037663326,-0.037663326,0.12834671,-0.12834671,0.037276957,-0.037276957,0.10283068,-0.10283068,0.7803297,-28.032974,0.3347586,0.9713836,8.64356,7.1666665,0.44368637,0.19343875,0.67567605,12.0
25,C.Patterson,pass,4,PIT,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.09957968,0.10700393,0.0014595991,0.17633902,0.2716555,0.0046128435,0.33934942,0.0,0.0,1.641334,-0.48631057,11.405516,-11.405516,8.477695,-8.477695,4.857049,-4.857049,-0.33960578,-0.14670476,-0.33960578,-0.14670476,1.4689944,-1.4689944,3.979806,-3.979806,7.8419576,-7.8419576,-2.9849086,2.9849086,0.20195039,0.7980496,0.7980496,0.20195039,-0.0077818222,0.80583143,0.19416857,0.2122409,-0.2122409,0.09571068,-0.09571068,0.0,-0.0077818222,0.0,-0.0077818222,0.0046516545,-0.0046516545,0.10346559,-0.10346559,0.0046516545,-0.0046516545,0.09105903,-0.09105903,0.8252793,17.472069,-0.48631057,0.85528517,5.100431,3.5,0.70848167,0.22243652,0.7048367,11.5
26,V.Jefferson,pass,4,PIT,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.4345056,0.053927664,0.00067154627,0.04870585,0.18429476,0.0011273149,0.27676722,0.0,0.0,1.9884425,-0.4239963,4.6870794,-4.6870794,-3.7989578,3.7989578,14.048732,-14.048732,0.95662135,-1.3806176,-0.1379374,0.47186217,0.070374824,-0.070374824,6.7083535,-6.7083535,15.638099,-15.638099,-8.004261,8.004261,0.1826265,0.8173735,0.8173735,0.1826265,-0.017103853,0.83447737,0.16552266,0.16134597,-0.16134597,0.14405869,-0.14405869,-0.00089105964,-0.016212793,0.0,0.012973462,0.062094565,-0.062094565,0.074225456,-0.074225456,0.06304787,-0.06304787,0.04887409,-0.04887409,0.60128474,6.5381923,-0.4239963,0.57930785,5.512478,3.3333333,0.7685978,0.488134,0.89026237,10.333333
27,D.Washington,pass,4,PIT,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.11519018,0.11230588,0.0022329525,0.19225743,0.22790176,0.0064460575,0.34366572,0.0,0.0,1.415072,1.2164603,14.941214,-14.941214,8.451019,-8.451019,8.701435,-8.701435,-0.5184029,1.7348633,-0.5184029,1.7348633,3.1860554,-3.1860554,5.854334,-5.854334,15.944784,-15.944784,-8.45882,8.45882,0.09852333,0.9014767,0.9014767,0.09852333,0.01129628,0.8901804,0.10981961,0.23140801,-0.23140801,0.14404748,-0.14404748,0.0,0.01129628,0.0,0.01129628,0.009683173,-0.009683173,0.15184753,-0.15184753,0.009683173,-0.009683173,0.12212071,-0.12212071,0.7033539,29.664612,1.2164603,0.8172902,5.8127556,4.0,0.47903904,0.17978916,0.84937453,12.0
28,P.Freiermuth,pass,4,PIT,57.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.119134955,0.10725582,0.0016425225,0.1815056,0.2506353,0.0038899612,0.33593586,0.0,0.0,1.515645,0.029530184,13.110021,-13.110021,5.961675,-5.961675,10.476489,-10.476489,-0.20626235,0.23579256,-0.17398474,0.693142,2.0495083,-2.0495083,6.52745,-6.52745,12.695932,-12.695932,-4.6982465,4.6982465,0.13257524,0.8674248,0.8674248,0.13257524,0.006643373,0.8607814,0.13921861,0.20708755,-0.20708755,0.15733293,-0.15733293,-0.0019638794,0.0086072525,-0.0019638794,0.012115409,0.024430458,-0.024430458,0.13012677,-0.13012677,0.02397111,-0.02397111,0.1094932,-0.1094932,0.73823684,-2.3951154,0.029530184,1.007132,5.21662,3.5714285,0.69474447,0.5533923,0.84109163,9.857142
29,T.Bigsby,pass,5,JAX,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.056792922,0.09596135,0.0013601208,0.16550949,0.2609604,0.0039805095,0.4154352,0.0,0.0,2.249718,2.2449977,-3.2159047,3.2159047,3.1080003,-3.1080003,-5.5464687,5.5464687,-1.1507775,3.3957753,-1.1507775,3.3957753,-10.784904,10.784904,7.574657,-7.574657,-9.391646,9.391646,3.8451774,-3.8451774,0.40619448,0.59380555,0.40619448,0.59380555,0.06432259,0.47051707,0.52948296,0.111474484,-0.111474484,-0.20068258,0.20068258,0.0,0.06432259,0.0,0.06432259,-0.109838724,0.109838724,-0.042517602,0.042517602,-0.109838724,0.109838724,-0.09084386,0.09084386,0.87252516,12.747484,2.2449977,1.3648869,9.392251,8.0,0.5218983,0.44329664,0.63082695,6.0
30,C.Kirk,pass,5,JAX,88.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.19920604,0.091814995,0.0014141003,0.13192262,0.2617854,0.0019524203,0.3119044,0.0,0.0,1.7708603,1.5955713,3.221195,-3.221195,-1.4865993,1.4865993,3.5033746,-3.5033746,1.0993204,0.49625084,1.0993204,0.49625084,-3.7253814,3.7253814,3.6593142,-3.6593142,-5.353697,5.353697,4.9302473,-4.9302473,0.6908178,0.30918223,0.6908178,0.30918223,0.052273273,0.74309105,0.25690895,-0.04112508,0.04112508,0.22592801,-0.22592801,-0.0015695393,0.053842813,-0.0015695393,0.053842813,-0.11308411,0.11308411,0.11258087,-0.11258087,-0.1174265,0.1174265,0.16837384,-0.16837384,0.6092187,39.078133,1.5955713,0.5095162,5.2482715,2.5,0.9316017,0.6380444,0.62738925,13.5
31,B.Thomas,pass,5,JAX,122.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.089664,0.11040796,0.0016198541,0.17399739,0.2700578,0.0033142867,0.3509387,0.0,0.0,1.7209276,0.2462766,1.55859,-1.55859,-0.67610556,0.67610556,2.2223747,-2.2223747,1.0525423,-0.8062657,0.2646997,0.7562767,-4.4186735,4.4186735,5.067037,-5.067037,-4.6049857,4.6049857,3.827094,-3.827094,0.62257874,0.37742126,0.62257874,0.37742126,0.01403413,0.6366129,0.3633871,-0.025229132,0.025229132,0.10435576,-0.10435576,0.0076608434,0.0063732862,0.0076608434,0.026515387,-0.09047413,0.09047413,0.066937245,-0.066937245,-0.09119786,0.09119786,0.057393875,-0.057393875,0.6228288,0.21711922,0.2462766,0.5414829,4.87961,2.875,0.8708483,0.81622386,0.61199206,8.25
32,G.Davis,pass,5,JAX,38.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.2867952,0.073314734,0.0009087251,0.114272825,0.23303872,0.0018754854,0.28979433,0.0,0.0,1.709756,-0.28758162,1.8340977,-1.8340977,-0.39639226,0.39639226,1.6209941,-1.6209941,0.97575545,-1.2633371,0.56849736,-0.59063256,-3.4877014,3.4877014,2.6591616,-2.6591616,-4.5787253,4.5787253,3.3741112,-3.3741112,0.6748321,0.3251679,0.6748321,0.3251679,-0.006476447,0.6683557,0.33164433,-0.026632331,0.026632331,0.12601048,-0.12601048,0.0,-0.006476447,0.0,0.0016364753,-0.12397182,0.12397182,0.09273976,-0.09273976,-0.12686674,0.12686674,0.12698252,-0.12698252,0.6247488,12.525119,0.5322839,0.36611366,3.6127543,1.5,0.9035953,0.8087083,0.73178816,9.25
33,D.Johnson,pass,5,JAX,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45139655,0.06562841,0.0006054022,0.08148334,0.1982473,0.0022072655,0.20043175,0.0,0.0,1.2336992,-0.120606035,3.1919928,-3.1919928,-0.6001981,0.6001981,2.7025194,-2.7025194,-0.5899479,0.4693419,-0.5535084,0.49528813,-4.9780498,4.9780498,3.8277786,-3.8277786,-7.6397614,7.6397614,6.263847,-6.263847,0.7104726,0.2895274,0.7104726,0.2895274,0.027404228,0.73787683,0.26212317,-0.05524826,0.05524826,0.23436837,-0.23436837,0.0068482757,0.020555953,0.0068482757,0.025468746,-0.09122723,0.09122723,0.09722024,-0.09722024,-0.09508714,0.09508714,0.1528445,-0.1528445,0.81416947,-14.750281,-0.120606035,0.7754815,8.312532,6.6666665,0.5734711,0.24140064,0.5959213,10.0
34,L.Farrell,pass,5,JAX,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.2506442,0.032315154,0.00058708165,0.03376493,0.31776568,0.0011764804,0.36374643,0.0,0.0,3.1674008,0.5655325,-0.7202685,0.7202685,0.8758374,-0.8758374,-2.4337533,2.4337533,0.18482813,0.38070434,0.18482813,0.38070434,-8.099511,8.099511,4.332893,-4.332893,-8.511669,8.511669,3.3045545,-3.3045545,0.5771303,0.42286968,0.5771303,0.42286968,0.005698517,0.5828288,0.41717115,0.013549712,-0.013549712,0.017145887,-0.017145887,0.0,0.005698517,0.0,0.005698517,-0.08701234,0.08701234,-0.026821023,0.026821023,-0.08990727,0.08990727,-0.0139763225,0.0139763225,0.7207272,27.927284,0.5655325,0.64861846,2.9016,2.0,0.99250853,0.41737163,0.7704902,8.5
35,J.Deguara,pass,5,JAX,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016074223,0.014342147,0.00037681623,0.022926034,0.3073248,0.0007924819,0.63816357,0.0,0.0,5.186442,-0.21920353,6.8930707,-6.8930707,-2.657255,2.657255,7.8784666,-7.8784666,-0.8712204,0.6520169,-0.8712204,0.6520169,-0.7878993,0.7878993,3.740466,-3.740466,-1.821852,1.821852,5.086467,-5.086467,0.84048545,0.15951455,0.84048545,0.15951455,-0.0056589246,0.8348265,0.16517347,-0.07267891,0.07267891,0.33499002,-0.33499002,0.0,-0.0056589246,0.0,-0.0056589246,-0.19150403,0.19150403,0.23268875,-0.23268875,-0.19729389,0.19729389,0.31647915,-0.31647915,0.85446423,14.553576,-0.21920353,1.1906303,5.9654055,6.0,0.55282664,0.18932572,0.3379926,9.0
36,T.Etienne,pass,5,JAX,43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.25704822,0.102453195,0.0017882203,0.14478914,0.21215601,0.0021768257,0.27958837,0.0,0.0,1.2734803,0.1308947,-1.3053169,1.3053169,0.15490797,-0.15490797,-1.3956583,1.3956583,-0.49581775,0.62671244,-0.55308884,0.7174278,-5.8258133,5.8258133,4.028877,-4.028877,-6.2773366,6.2773366,3.7331898,-3.7331898,0.5364644,0.46353558,0.5364644,0.46353558,-0.003527799,0.53293663,0.46706337,0.006434136,-0.006434136,-0.049238265,0.049238265,0.0,-0.003527799,0.0,-0.0007485024,-0.12307159,0.12307159,0.021111717,-0.021111717,-0.1238987,0.1238987,0.024239007,-0.024239007,0.84290206,1.4240773,0.1308947,0.78830534,8.151847,6.857143,0.6388649,0.2663719,0.68546855,11.571428
37,B.Strange,pass,5,JAX,24.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.17160091,0.06609209,0.000968737,0.09765375,0.3240172,0.001506548,0.3381608,0.0,0.0,2.4584002,0.6409366,-0.08799958,0.08799958,-0.2392543,0.2392543,-0.068618774,0.068618774,0.25355202,0.38738462,0.25355202,0.38738462,-4.9072857,4.9072857,4.176888,-4.176888,-5.068272,5.068272,3.5607266,-3.5607266,0.56723505,0.43276495,0.56723505,0.43276495,0.012853192,0.58008826,0.41991174,0.0119952895,-0.0119952895,-0.006422229,0.006422229,0.0022563953,0.010596797,0.0022563953,0.010596797,-0.12701452,0.12701452,0.04931791,-0.04931791,-0.12846199,0.12846199,0.056659795,-0.056659795,0.673043,32.6957,0.6409366,0.8414572,3.7313776,2.5,0.5004245,0.36063772,0.8379024,6.5
38,T.Burks,pass,6,TEN,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00660619,0.10561905,0.0011711577,0.16247426,0.3415525,0.0016977713,0.38087907,0.0,0.0,2.2376873,2.4704692,4.8468814,-4.8468814,0.056193084,-0.056193084,6.5787477,-6.5787477,2.4704692,0.0,2.4704692,0.0,-0.07941014,0.07941014,-1.3184743,1.3184743,-9.112472,9.112472,15.691219,-15.691219,0.5759629,0.4240371,0.5759629,0.4240371,0.093242764,0.66920567,0.33079433,-0.014151365,0.014151365,0.23309672,-0.23309672,0.093242764,0.0,0.093242764,0.0,0.123004824,-0.123004824,-0.12154433,0.12154433,0.118734926,-0.118734926,0.11436179,-0.11436179,0.6208462,37.91538,2.4704692,0.20460588,3.4664705,1.0,1.0,1.0,0.25840035,1.0
39,C.Ridley,pass,6,TEN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22424099,0.09807035,0.0024461886,0.1545674,0.22220941,0.003769291,0.29469636,0.0,0.0,1.3559661,-0.92529786,-2.066144,2.066144,6.5672407,-6.5672407,-2.329764,2.329764,1.1260375,-2.0513353,0.0,0.0,0.1354146,-0.1354146,-10.804342,10.804342,-8.347865,8.347865,6.018101,-6.018101,0.46272677,0.5372732,0.46272677,0.5372732,-0.04505013,0.41767663,0.5823234,0.22770117,-0.22770117,-0.087929,0.087929,0.0,-0.04505013,0.0,0.0,-0.23487492,0.23487492,-0.07775946,0.07775946,-0.24369925,0.24369925,0.15577024,-0.15577024,0.491894,-49.1894,-0.92529786,0.51304567,4.937544,2.625,0.92282164,0.8902993,0.73707694,9.125
40,T.Boyd,pass,6,TEN,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.30345285,0.08451423,0.0011709967,0.11720461,0.19823052,0.0019950035,0.29343185,0.0,0.0,1.5763875,0.39378893,-3.4283025,3.4283025,6.80988,-6.80988,-3.6460001,3.6460001,-0.20091794,0.59470683,-0.20091794,0.59470683,-1.1482769,1.1482769,-10.978322,10.978322,-9.529414,9.529414,5.883414,-5.883414,0.37521222,0.62478775,0.37521222,0.62478775,0.013538033,0.38875028,0.61124974,0.24111223,-0.24111223,-0.1226033,0.1226033,0.0,0.013538033,0.0,0.013538033,-0.28167295,0.28167295,-0.07493967,0.07493967,-0.29051626,0.29051626,0.16791296,-0.16791296,0.79936886,20.063112,0.39378893,0.6969355,7.159025,5.3333335,0.7080433,0.4885937,0.7054437,7.3333335
41,D.Hopkins,pass,6,TEN,54.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.39431548,0.11034014,0.0021506445,0.18262999,0.12702467,0.003395901,0.18014319,0.0,0.0,0.035136607,0.1371583,-0.27282748,0.27282748,6.345028,-6.345028,-2.0614173,2.0614173,1.0973766,-0.96021825,0.40408766,0.09255745,-0.61813074,0.61813074,-8.943452,8.943452,-8.659952,8.659952,6.598535,-6.598535,0.4459401,0.5540599,0.4459401,0.5540599,-0.014019695,0.4319204,0.56807965,0.21025687,-0.21025687,-0.10814277,0.10814277,-0.0009976625,-0.013022033,-0.0009976625,0.0045977826,-0.18086232,0.18086232,-0.111646086,0.111646086,-0.1889181,0.1889181,0.08077531,-0.08077531,0.54474247,12.192418,0.1371583,0.30020574,5.10827,2.3333333,0.8499625,0.83927613,0.8857925,11.333333
42,N.Westbrook-Ikhine,pass,6,TEN,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1545682,0.06081038,0.0009822645,0.09402754,0.23418635,0.0025510336,0.45287424,0.0,0.0,3.0351923,0.6514658,2.1933627,-2.1933627,1.549955,-1.549955,1.0306059,-1.0306059,1.0107509,-0.3592851,0.83765507,0.0,-4.989739,4.989739,-0.8785688,0.8785688,-14.147402,14.147402,15.178009,-15.178009,0.6113539,0.38864613,0.6113539,0.38864613,0.028416645,0.6397705,0.36022946,0.04492359,-0.04492359,0.051462337,-0.051462337,0.03466956,-0.0062529147,0.03466956,0.0,0.026391074,-0.026391074,-0.16786282,0.16786282,0.024256123,-0.024256123,0.027206212,-0.027206212,0.5092279,-0.9227867,0.6514658,0.20130439,1.6460348,0.5,0.4993411,0.046244092,0.55835533,14.5
43,C.Okonkwo,pass,6,TEN,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00666548,0.109363794,0.0021513673,0.16958858,0.31290546,0.0031909237,0.39613438,0.0,0.0,2.1985247,-0.10825986,-0.39620242,0.39620242,0.33372068,-0.33372068,1.0928855,-1.0928855,-0.44811615,0.3398563,-0.44811615,0.3398563,-3.6946137,3.6946137,-1.1977245,1.1977245,-11.930237,11.930237,13.023122,-13.023122,0.5311294,0.46887055,0.5311294,0.46887055,0.00036179027,0.5314912,0.4685088,-0.00071198744,0.00071198744,0.05460039,-0.05460039,0.011693756,-0.011331965,0.011693756,-0.011331965,0.03370022,-0.03370022,-0.1563474,0.1563474,0.030853622,-0.030853622,0.023746768,-0.023746768,0.8302229,16.977709,-0.10825986,1.1287582,7.621271,5.6666665,0.71740675,0.525272,0.8931675,11.0
