vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
-0.027090102,-0.027090102,0.5143617,0.5143617,-3,15,-2.0,48.0
0.06481823,0.06481823,0.48727158,0.48727158,-3,15,-2.0,48.0
-0.0060516596,-0.0060516596,0.5520898,0.5520898,-3,15,-2.0,48.0
-0.034751356,-0.034751356,0.54603815,0.54603815,-3,15,-2.0,48.0
-0.058736503,-0.058736503,0.5112868,0.5112868,-3,15,-2.0,48.0
-0.030630589,-0.030630589,0.4525503,0.4525503,-3,15,-2.0,48.0
0.013916552,-0.013916552,0.5780803,0.4219197,-3,15,-2.0,48.0
-0.016964376,0.016964376,0.59199685,0.40800315,-3,15,-2.0,48.0
-0.0110343695,0.0110343695,0.5750325,0.42496753,-3,15,-2.0,48.0
0.07913369,-0.07913369,0.5639981,0.4360019,-3,15,-2.0,48.0
-0.0039690733,0.0039690733,0.6431318,0.3568682,-3,15,-2.0,48.0
-0.035230517,0.035230517,0.6391627,0.36083728,-3,15,-2.0,48.0
-0.04007387,0.04007387,0.6039322,0.3960678,-3,15,-2.0,48.0
-0.060896516,0.060896516,0.56385833,0.43614167,-3,15,-2.0,48.0
-0.02135259,0.02135259,0.5029618,0.4970382,-3,15,-2.0,48.0
0.036571324,0.036571324,0.5183908,0.5183908,-3,15,-2.0,48.0
0.014011383,0.014011383,0.5549621,0.5549621,-3,15,-2.0,48.0
-0.06818068,-0.06818068,0.5689735,0.5689735,-3,15,-2.0,48.0
-0.11902523,-0.11902523,0.5007928,0.5007928,-3,15,-2.0,48.0
0.07982457,0.07982457,0.38176757,0.38176757,-3,15,-2.0,48.0
0.090263724,-0.090263724,0.53840786,0.46159214,-3,15,-2.0,48.0
0.021357179,-0.021357179,0.6286716,0.3713284,-3,15,-2.0,48.0
0.026172817,-0.026172817,0.65002877,0.34997123,-3,15,-2.0,48.0
-0.02343893,0.02343893,0.6762016,0.32379842,-3,15,-2.0,48.0
-0.019493043,0.019493043,0.65276265,0.34723735,-3,15,-2.0,48.0
0.08357346,-0.08357346,0.6332696,0.3667304,-3,15,-2.0,48.0
-0.016079068,0.016079068,0.71684307,0.28315693,-3,15,-2.0,48.0
0.10622251,-0.10622251,0.700764,0.299236,-3,15,-2.0,48.0
0.008402169,-0.008402169,0.8069865,0.19301349,-3,15,-2.0,48.0
-0.009607017,0.009607017,0.8153887,0.18461132,-3,15,-2.0,48.0
0.113318175,-0.113318175,0.80578166,0.19421834,-3,15,-2.0,48.0
-0.08090016,-0.08090016,0.08090016,0.08090016,-3,15,-2.0,48.0
,,,0.0,-3,15,-2.0,48.0
0.028138548,-0.028138548,0.43124792,0.56875205,26,40,2.5,44.0
-0.045712054,0.045712054,0.45938647,0.54061353,26,40,2.5,44.0
-0.015060425,0.015060425,0.4136744,0.5863256,26,40,2.5,44.0
-0.025238097,0.025238097,0.398614,0.601386,26,40,2.5,44.0
0.027411878,-0.027411878,0.3733759,0.6266241,26,40,2.5,44.0
-0.0015367866,0.0015367866,0.40078777,0.5992122,26,40,2.5,44.0
-0.0068789124,-0.0068789124,0.600749,0.600749,26,40,2.5,44.0
-0.012058079,-0.012058079,0.5938701,0.5938701,26,40,2.5,44.0
0.04741019,0.04741019,0.581812,0.581812,26,40,2.5,44.0
0.005524397,0.005524397,0.6292222,0.6292222,26,40,2.5,44.0
0.003672421,0.003672421,0.6347466,0.6347466,26,40,2.5,44.0
-0.013563693,-0.013563693,0.63841903,0.63841903,26,40,2.5,44.0
-0.013250351,-0.013250351,0.62485534,0.62485534,26,40,2.5,44.0
0.052177906,0.052177906,0.611605,0.611605,26,40,2.5,44.0
0.024586558,0.024586558,0.6637829,0.6637829,26,40,2.5,44.0
0.005618334,0.005618334,0.68836945,0.68836945,26,40,2.5,44.0
-0.010674596,-0.010674596,0.6939878,0.6939878,26,40,2.5,44.0
-0.026452601,-0.026452601,0.6833132,0.6833132,26,40,2.5,44.0
-0.0078754425,-0.0078754425,0.6568606,0.6568606,26,40,2.5,44.0
-0.00032949448,0.00032949448,0.35101485,0.64898515,26,40,2.5,44.0
0.011884093,-0.011884093,0.35068536,0.64931464,26,40,2.5,44.0
-0.0020434558,0.0020434558,0.36256945,0.63743055,26,40,2.5,44.0
-0.00445053,0.00445053,0.360526,0.63947403,26,40,2.5,44.0
-0.03243503,0.03243503,0.35607547,0.64392453,26,40,2.5,44.0
0.061557084,-0.061557084,0.32364044,0.67635953,26,40,2.5,44.0
-0.020487487,0.020487487,0.38519752,0.6148025,26,40,2.5,44.0
-0.032261133,0.032261133,0.36471003,0.63528997,26,40,2.5,44.0
-0.022067428,0.022067428,0.3324489,0.6675511,26,40,2.5,44.0
0.030283451,-0.030283451,0.31038147,0.6896185,26,40,2.5,44.0
-0.011003375,-0.011003375,0.6593351,0.6593351,26,40,2.5,44.0
-0.036540568,-0.036540568,0.6483317,0.6483317,26,40,2.5,44.0
-0.0054499507,-0.0054499507,0.61179113,0.61179113,26,40,2.5,44.0
-0.021074057,-0.021074057,0.6063412,0.6063412,26,40,2.5,44.0
0.0,0.0,0.5852671,0.5852671,26,40,2.5,44.0
0.015665054,0.015665054,0.5852671,0.5852671,26,40,2.5,44.0
0.022029549,-0.022029549,0.39906782,0.6009322,26,40,2.5,44.0
0.021787316,-0.021787316,0.42109737,0.5789026,26,40,2.5,44.0
-0.018722832,0.018722832,0.44288468,0.5571153,26,40,2.5,44.0
-0.014055878,0.014055878,0.42416185,0.57583815,26,40,2.5,44.0
0.048832715,-0.048832715,0.41010597,0.58989406,26,40,2.5,44.0
-0.012793183,0.012793183,0.4589387,0.5410613,26,40,2.5,44.0
0.042715818,-0.042715818,0.4461455,0.55385447,26,40,2.5,44.0
-0.011427313,0.011427313,0.48886132,0.5111387,26,40,2.5,44.0
-0.033148795,0.033148795,0.477434,0.52256596,26,40,2.5,44.0
-0.016019076,0.016019076,0.4442852,0.5557148,26,40,2.5,44.0
0.1152763,-0.1152763,0.42826614,0.57173383,26,40,2.5,44.0
0.004519527,-0.004519527,0.54354244,0.45645756,26,40,2.5,44.0
0.03842762,0.03842762,0.45193803,0.45193803,26,40,2.5,44.0
0.089541286,0.089541286,0.49036565,0.49036565,26,40,2.5,44.0
0.022769809,0.022769809,0.57990694,0.57990694,26,40,2.5,44.0
8.3863735e-05,8.3863735e-05,0.60267675,0.60267675,26,40,2.5,44.0
