play_id,game_id,old_game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
4487.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4487.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0010346
4508.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4508.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0020739
4529.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4529.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0010346
4548.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4548.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0010346
4569.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4569.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0010346
4588.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4588.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0010346
4609.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4609.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0020700
4630.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4630.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0020700
4651.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4651.0,10012003-1006-008e-f769-bda8b6aa5c7a,00-0020700
4695.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4695.0,10012003-1006-008e-f769-bda8b6aa5c7a,
4726.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4726.0,10012003-1006-008e-f769-bda8b6aa5c7a,
4745.0,2003_05_IND_TB,2003100600,REG,5,2003-10-06,2003,4745.0,10012003-1006-008e-f769-bda8b6aa5c7a,
35.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,35.0,10012003-1012-005c-caf1-4aa766bb9247,
57.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,57.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
78.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,78.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
99.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,99.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
120.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,120.0,10012003-1012-005c-caf1-4aa766bb9247,
138.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,138.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
159.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,159.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
182.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,182.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
203.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,203.0,10012003-1012-005c-caf1-4aa766bb9247,
228.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,228.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
249.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,249.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
270.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,270.0,10012003-1012-005c-caf1-4aa766bb9247,
293.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,293.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
314.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,314.0,10012003-1012-005c-caf1-4aa766bb9247,
333.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,333.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
354.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,354.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
375.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,375.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
396.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,396.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
428.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,428.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
449.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,449.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
470.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,470.0,10012003-1012-005c-caf1-4aa766bb9247,
493.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,493.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
514.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,514.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
535.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,535.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
556.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,556.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
575.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,575.0,10012003-1012-005c-caf1-4aa766bb9247,
594.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,594.0,10012003-1012-005c-caf1-4aa766bb9247,
616.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,616.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
637.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,637.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
658.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,658.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
679.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,679.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
700.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,700.0,10012003-1012-005c-caf1-4aa766bb9247,
716.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,716.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
737.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,737.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
762.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,762.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
781.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,781.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
798.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,798.0,10012003-1012-005c-caf1-4aa766bb9247,
814.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,814.0,10012003-1012-005c-caf1-4aa766bb9247,
851.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,851.0,10012003-1012-005c-caf1-4aa766bb9247,
889.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,889.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020337
910.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,910.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
931.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,931.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
952.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,952.0,10012003-1012-005c-caf1-4aa766bb9247,
975.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,975.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
999.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,999.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
1020.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1020.0,10012003-1012-005c-caf1-4aa766bb9247,00-0007024
1041.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1041.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1071.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1071.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
1092.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1092.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1111.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1111.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1130.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1130.0,10012003-1012-005c-caf1-4aa766bb9247,
1149.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1149.0,10012003-1012-005c-caf1-4aa766bb9247,
1171.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1171.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
1196.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1196.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
1217.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1217.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
1236.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1236.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
1255.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1255.0,10012003-1012-005c-caf1-4aa766bb9247,
1302.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1302.0,10012003-1012-005c-caf1-4aa766bb9247,
1323.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1323.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
1345.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1345.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1366.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1366.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
1387.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1387.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1408.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1408.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1429.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1429.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
1450.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1450.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
1488.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1488.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1509.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1509.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
1530.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1530.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1549.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1549.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1593.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1593.0,10012003-1012-005c-caf1-4aa766bb9247,
1612.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1612.0,10012003-1012-005c-caf1-4aa766bb9247,
1634.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1634.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
1692.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1692.0,10012003-1012-005c-caf1-4aa766bb9247,
1718.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1718.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
1739.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1739.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1758.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1758.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1782.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1782.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
1799.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1799.0,10012003-1012-005c-caf1-4aa766bb9247,
1815.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1815.0,10012003-1012-005c-caf1-4aa766bb9247,
1837.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1837.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1858.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1858.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
1879.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1879.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1898.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1898.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
1919.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1919.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
1938.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1938.0,10012003-1012-005c-caf1-4aa766bb9247,
1961.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1961.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
1982.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,1982.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2003.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2003.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
2024.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2024.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
2045.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2045.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2062.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2062.0,10012003-1012-005c-caf1-4aa766bb9247,
2089.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2089.0,10012003-1012-005c-caf1-4aa766bb9247,
2105.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2105.0,10012003-1012-005c-caf1-4aa766bb9247,
2127.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2127.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
2148.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2148.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
2169.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2169.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
2201.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2201.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
2233.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2233.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2267.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2267.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2288.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2288.0,10012003-1012-005c-caf1-4aa766bb9247,
2311.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2311.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2341.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2341.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2362.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2362.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2398.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2398.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2417.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2417.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
2436.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2436.0,10012003-1012-005c-caf1-4aa766bb9247,
2459.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2459.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
2478.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2478.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
2499.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2499.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
2520.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2520.0,10012003-1012-005c-caf1-4aa766bb9247,
2550.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2550.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
2571.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2571.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
2592.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2592.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2613.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2613.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2638.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2638.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2659.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2659.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004052
2691.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2691.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
2712.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2712.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
2733.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2733.0,10012003-1012-005c-caf1-4aa766bb9247,
2749.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2749.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
2770.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2770.0,10012003-1012-005c-caf1-4aa766bb9247,
2795.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2795.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2816.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2816.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
2837.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2837.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
2858.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2858.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
2879.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2879.0,10012003-1012-005c-caf1-4aa766bb9247,
2898.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2898.0,10012003-1012-005c-caf1-4aa766bb9247,
2925.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2925.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020739
2946.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2946.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
2967.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2967.0,10012003-1012-005c-caf1-4aa766bb9247,00-0020700
2988.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,2988.0,10012003-1012-005c-caf1-4aa766bb9247,
3018.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3018.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3039.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3039.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3074.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3074.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3141.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3141.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3162.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3162.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
3183.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3183.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
3204.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3204.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
3225.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3225.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3255.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3255.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
3276.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3276.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3314.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3314.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3352.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3352.0,10012003-1012-005c-caf1-4aa766bb9247,
3371.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3371.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3392.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3392.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3413.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3413.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3432.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3432.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3465.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3465.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3503.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3503.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3524.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3524.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3545.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3545.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3566.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3566.0,10012003-1012-005c-caf1-4aa766bb9247,00-0010346
3588.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3588.0,10012003-1012-005c-caf1-4aa766bb9247,
3604.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3604.0,10012003-1012-005c-caf1-4aa766bb9247,
3626.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3626.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3663.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3663.0,10012003-1012-005c-caf1-4aa766bb9247,
3701.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3701.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3722.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3722.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3748.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3748.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3769.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3769.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3788.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3788.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3809.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3809.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3841.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3841.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3875.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3875.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3896.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3896.0,10012003-1012-005c-caf1-4aa766bb9247,00-0019453
3934.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3934.0,10012003-1012-005c-caf1-4aa766bb9247,00-0021164
3972.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3972.0,10012003-1012-005c-caf1-4aa766bb9247,00-0004161
3993.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,3993.0,10012003-1012-005c-caf1-4aa766bb9247,
4012.0,2003_06_CAR_IND,2003101200,REG,6,2003-10-12,2003,4012.0,10012003-1012-005c-caf1-4aa766bb9247,
35.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,35.0,10012003-1026-05f8-fb51-e486f638b61c,
57.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,57.0,10012003-1026-05f8-fb51-e486f638b61c,00-0020608
78.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,78.0,10012003-1026-05f8-fb51-e486f638b61c,00-0021979
99.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,99.0,10012003-1026-05f8-fb51-e486f638b61c,00-0021979
120.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,120.0,10012003-1026-05f8-fb51-e486f638b61c,00-0020608
141.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,141.0,10012003-1026-05f8-fb51-e486f638b61c,
164.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,164.0,10012003-1026-05f8-fb51-e486f638b61c,00-0021979
185.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,185.0,10012003-1026-05f8-fb51-e486f638b61c,00-0020608
206.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,206.0,10012003-1026-05f8-fb51-e486f638b61c,00-0021979
227.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,227.0,10012003-1026-05f8-fb51-e486f638b61c,
250.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,250.0,10012003-1026-05f8-fb51-e486f638b61c,00-0010346
269.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,269.0,10012003-1026-05f8-fb51-e486f638b61c,00-0008241
307.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,307.0,10012003-1026-05f8-fb51-e486f638b61c,
330.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,330.0,10012003-1026-05f8-fb51-e486f638b61c,00-0010346
351.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,351.0,10012003-1026-05f8-fb51-e486f638b61c,
376.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,376.0,10012003-1026-05f8-fb51-e486f638b61c,00-0020608
395.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,395.0,10012003-1026-05f8-fb51-e486f638b61c,00-0021979
416.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,416.0,10012003-1026-05f8-fb51-e486f638b61c,00-0020608
435.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,435.0,10012003-1026-05f8-fb51-e486f638b61c,
458.0,2003_08_HOU_IND,2003102605,REG,8,2003-10-26,2003,458.0,10012003-1026-05f8-fb51-e486f638b61c,00-0008241
