td_player_name,td_player_id,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,passer_id,rusher_id,receiver_id,name,jersey_number
,,,,,,,,00-0016098,F.Taylor,3.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,00-0022177,B.Leftwich,9.0,00-0004780,T.Edwards,9.0,,,,,,,,,,,,B.Leftwich,7.0,,,T.Edwards,86.0,00-0022177,,00-0004780,B.Leftwich,7.0
,,00-0022177,B.Leftwich,7.0,00-0004780,T.Edwards,7.0,,,,,,,,,,,,B.Leftwich,7.0,,,T.Edwards,86.0,00-0022177,,00-0004780,B.Leftwich,7.0
,,,,,,,,00-0016098,F.Taylor,2.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,,,,,,,00-0016098,F.Taylor,14.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,,,,,,,00-0005620,C.Fuamatu-Ma'afala,3.0,,,,,,,,,,,C.Fuamatu-Ma'afala,,,,,00-0005620,,C.Fuamatu-Ma'afala,
,,00-0022057,L.Toefield,,,,,,,,,,,,,,,,L.Toefield,22.0,,,M.Edwards,44.0,00-0022057,,00-0004768,L.Toefield,22.0
,,,,,,,,00-0016098,F.Taylor,9.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,,,,,,,00-0016098,F.Taylor,2.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,,,,,,,00-0016098,F.Taylor,2.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,00-0022177,B.Leftwich,4.0,00-0001661,K.Brady,4.0,,,,,,,,,,,,B.Leftwich,7.0,,,K.Brady,80.0,00-0022177,,00-0001661,B.Leftwich,7.0
,,00-0014115,M.Royals,,,,,,,,,,,,,,,,M.Royals,3.0,,,K.Brady,80.0,00-0014115,,00-0001661,M.Royals,3.0
,,,,,,,,00-0020739,R.Williams,1.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,,,,,,,00-0020739,R.Williams,-3.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,5.0,00-0020739,R.Williams,5.0,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0016098,F.Taylor,-1.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
F.Taylor,00-0016098,,,,,,,00-0016098,F.Taylor,32.0,,,,,,,,,,,F.Taylor,28.0,,,,00-0016098,,F.Taylor,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Pollard,81.0,00-0010346,,00-0013080,P.Manning,18.0
,,00-0010346,P.Manning,12.0,00-0019552,T.Walters,12.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,7.0,00-0019552,T.Walters,7.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,9.0,00-0020498,R.Wayne,9.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0022177,B.Leftwich,-1.0,,,,,,,,,,,B.Leftwich,,,,,00-0022177,,B.Leftwich,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,27.0,00-0022165,D.Clark,27.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,00-0008241,E.James,1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,7.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,5.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,4.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,2.0,00-0008241,E.James,2.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0010442,C.Martin,-1.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,00-0019559,C.Pennington,10.0,00-0003396,C.Conway,10.0,,,,,,,,,,,,C.Pennington,10.0,,,C.Conway,81.0,00-0019559,,00-0003396,C.Pennington,10.0
,,,,,,,,00-0020462,L.Jordan,2.0,,,,,,,,,,,L.Jordan,34.0,,,,00-0020462,,L.Jordan,34.0
J.Carter,00-0020343,00-0019559,C.Pennington,62.0,00-0020343,J.Carter,62.0,,,,,,,,,,,,C.Pennington,10.0,,,J.Carter,84.0,00-0019559,,00-0020343,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0008241,E.James,2.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,4.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,12.0,00-0008241,E.James,12.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,00-0010346,P.Manning,7.0,00-0008241,E.James,7.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,,,,,,,00-0008241,E.James,5.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
T.Walters,00-0019552,00-0010346,P.Manning,46.0,00-0019552,T.Walters,46.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0010442,C.Martin,0.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,00-0010442,C.Martin,1.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,00-0019559,C.Pennington,,,,,,,,,,,,,,,,C.Pennington,10.0,,,C.Conway,81.0,00-0019559,,00-0003396,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0008241,E.James,13.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,9.0,00-0019552,T.Walters,9.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,00-0008241,E.James,4.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,9.0,00-0019552,T.Walters,9.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,00-0008241,E.James,0.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020462,L.Jordan,23.0,,,,,,,,,,,L.Jordan,34.0,,,,00-0020462,,L.Jordan,34.0
,,00-0019559,C.Pennington,,,,,,,,,,,,,,,,C.Pennington,10.0,,,S.Moss,83.0,00-0019559,,00-0020494,C.Pennington,10.0
,,,,,,,,00-0010442,C.Martin,6.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0019559,C.Pennington,,,,,,,,,,,,,,,,C.Pennington,10.0,,,,,00-0019559,,,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,J.Davenport,80.0,00-0010346,,00-0019065,P.Manning,18.0
,,,,,,,,00-0008241,E.James,13.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,24.0,00-0019552,T.Walters,24.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,15.0,00-0020498,R.Wayne,15.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,-1.0,00-0008241,E.James,-1.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,,,,,,,00-0008241,E.James,2.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,0.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
E.James,00-0008241,,,,,,,00-0008241,E.James,1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0019559,C.Pennington,7.0,00-0020494,S.Moss,7.0,,,,,,,,,,,,C.Pennington,10.0,,,S.Moss,83.0,00-0019559,,00-0020494,C.Pennington,10.0
,,,,,,,,00-0010442,C.Martin,6.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,,,,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,00-0019559,C.Pennington,21.0,00-0015420,J.Sowell,21.0,,,,,,,,,,,,C.Pennington,10.0,,,J.Sowell,33.0,00-0019559,,00-0015420,C.Pennington,10.0
,,,,,,,,00-0010442,C.Martin,15.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,,,,,,,,,,,,,34.0,,,C.Conway,81.0,,,00-0003396,,34.0
,,,,,,,,00-0010442,C.Martin,18.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,00-0019559,C.Pennington,,,,,,,,,,,,,,,,C.Pennington,10.0,,,,,00-0019559,,,C.Pennington,10.0
,,,,,,,,00-0010442,C.Martin,16.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,21.0,00-0020498,R.Wayne,21.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,5.0,00-0021780,A.Moorehead,5.0,,,,,,,,,,,,P.Manning,18.0,,,A.Moorehead,85.0,00-0010346,,00-0021780,P.Manning,18.0
,,00-0010346,P.Manning,11.0,00-0022165,D.Clark,11.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,00-0010346,P.Manning,18.0,00-0022165,D.Clark,18.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,00-0010346,P.Manning,8.0,00-0008241,E.James,8.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
E.James,00-0008241,,,,,,,00-0008241,E.James,4.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0019559,C.Pennington,-1.0,,,,,,,,,,,C.Pennington,,,,,00-0019559,,C.Pennington,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0019559,C.Pennington,18.0,00-0010442,C.Martin,18.0,,,,,,,,,,,,C.Pennington,10.0,,,C.Martin,28.0,00-0019559,,00-0010442,C.Pennington,10.0
C.Conway,00-0003396,00-0019559,C.Pennington,28.0,00-0003396,C.Conway,28.0,,,,,,,,,,,,C.Pennington,10.0,,,C.Conway,81.0,00-0019559,,00-0003396,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,5.0,00-0008241,E.James,5.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,25.0,00-0021780,A.Moorehead,25.0,,,,,,,,,,,,P.Manning,18.0,,,A.Moorehead,85.0,00-0010346,,00-0021780,P.Manning,18.0
,,00-0010346,P.Manning,8.0,00-0020498,R.Wayne,8.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
E.James,00-0008241,,,,,,,00-0008241,E.James,1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Carter,00-0020343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0008241,E.James,16.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,-1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,J.Davenport,80.0,00-0010346,,00-0019065,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0010442,C.Martin,28.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,00-0010442,C.Martin,13.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
S.Moss,00-0020494,00-0019559,C.Pennington,48.0,00-0020494,S.Moss,48.0,,,,,,,,,,,,C.Pennington,10.0,,,S.Moss,83.0,00-0019559,,00-0020494,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,38.0,00-0020498,R.Wayne,38.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,9.0,00-0019065,J.Davenport,9.0,,,,,,,,,,,,P.Manning,18.0,,,J.Davenport,80.0,00-0010346,,00-0019065,P.Manning,18.0
,,,,,,,,00-0008241,E.James,4.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
H.Smith,00-0015194,,,,,,,00-0015194,H.Smith,21.0,,,,,,,,,,,H.Smith,17.0,,,,00-0015194,,H.Smith,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0010442,C.Martin,1.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0019559,C.Pennington,3.0,,,,,,,,,,,C.Pennington,10.0,,,,00-0019559,,C.Pennington,10.0
,,00-0019559,C.Pennington,,,,,,,,,,,,,,,,C.Pennington,10.0,,,C.Conway,81.0,00-0019559,,00-0003396,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,10.0,00-0020498,R.Wayne,10.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0008241,E.James,0.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,25.0,00-0022165,D.Clark,25.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,00-0008241,E.James,5.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,7.0,00-0020498,R.Wayne,7.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,,,00-0010346,,,P.Manning,18.0
,,,,,,,,00-0008241,E.James,-1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,,,,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,A.Moorehead,85.0,00-0010346,,00-0021780,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0019559,C.Pennington,12.0,00-0020494,S.Moss,12.0,,,,,,,,,,,,C.Pennington,10.0,,,S.Moss,83.0,00-0019559,,00-0020494,C.Pennington,10.0
,,,,,,,,00-0010442,C.Martin,3.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,00-0019559,C.Pennington,,,,,,,,,,,,,,,,C.Pennington,10.0,,,,,00-0019559,,,C.Pennington,10.0
,,00-0019559,C.Pennington,9.0,00-0010442,C.Martin,9.0,,,,,,,,,,,,C.Pennington,10.0,,,C.Martin,28.0,00-0019559,,00-0010442,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0008241,E.James,4.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,1.0,00-0020498,R.Wayne,1.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,6.0,00-0020498,R.Wayne,6.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0008241,E.James,1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,7.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0019863,D.Rhodes,0.0,,,,,,,,,,,D.Rhodes,33.0,,,,00-0019863,,D.Rhodes,33.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,00-0010442,C.Martin,-1.0,,,,,,,,,,,C.Martin,28.0,,,,00-0010442,,C.Martin,28.0
,,00-0019559,C.Pennington,5.0,00-0021213,C.Baker,5.0,,,,,,,,,,,,C.Pennington,10.0,,,C.Baker,86.0,00-0019559,,00-0021213,C.Pennington,10.0
,,00-0019559,C.Pennington,-1.0,00-0019457,A.Becht,-1.0,,,,,,,,,,,,C.Pennington,10.0,,,A.Becht,88.0,00-0019559,,00-0019457,C.Pennington,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0008241,E.James,7.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,-3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,19.0,00-0022165,D.Clark,19.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,00-0008241,E.James,2.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,1.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,35.0,00-0020498,R.Wayne,35.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0010346,P.Manning,-2.0,,,,,,,,,,,P.Manning,,,,,00-0010346,,P.Manning,
,,,,,,,,00-0010346,P.Manning,-1.0,,,,,,,,,,,P.Manning,,,,,00-0010346,,P.Manning,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,-5.0,00-0022165,D.Clark,-5.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,00-0010346,P.Manning,9.0,00-0008241,E.James,9.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,,,00-0010346,,,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0001361,D.Bledsoe,,,,,,,,,,,,,,,,D.Bledsoe,11.0,,,J.Reed,82.0,00-0001361,,00-0021166,D.Bledsoe,11.0
,,,,,,,,00-0020471,T.Henry,3.0,,,,,,,,,,,T.Henry,20.0,,,,00-0020471,,T.Henry,20.0
,,00-0001361,D.Bledsoe,10.0,00-0021166,J.Reed,10.0,,,,,,,,,,,,D.Bledsoe,11.0,,,J.Reed,82.0,00-0001361,,00-0021166,D.Bledsoe,11.0
,,,,,,,,00-0020471,T.Henry,4.0,,,,,,,,,,,T.Henry,20.0,,,,00-0020471,,T.Henry,20.0
,,00-0001361,D.Bledsoe,,,,,,,,,,,,,,,,D.Bledsoe,11.0,,,B.Shaw,81.0,00-0001361,,00-0014729,D.Bledsoe,11.0
,,00-0001361,D.Bledsoe,,,,,,,,,,,,,,,,D.Bledsoe,11.0,,,D.Moore,83.0,00-0001361,,00-0011551,D.Bledsoe,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,,,,,,,00-0008241,E.James,3.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020471,T.Henry,11.0,,,,,,,,,,,T.Henry,20.0,,,,00-0020471,,T.Henry,20.0
,,,,,,,,00-0020471,T.Henry,13.0,,,,,,,,,,,T.Henry,20.0,,,,00-0020471,,T.Henry,20.0
,,00-0001361,D.Bledsoe,2.0,00-0020471,T.Henry,2.0,,,,,,,,,,,,D.Bledsoe,11.0,,,T.Henry,20.0,00-0001361,,00-0020471,D.Bledsoe,11.0
,,,,,,,,00-0020471,T.Henry,2.0,,,,,,,,,,,T.Henry,20.0,,,,00-0020471,,T.Henry,20.0
,,00-0001361,D.Bledsoe,,,,,,,,,,,,,,,,D.Bledsoe,11.0,,,D.Moore,83.0,00-0001361,,00-0011551,D.Bledsoe,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,8.0,00-0020498,R.Wayne,8.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0008241,E.James,2.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,8.0,00-0020498,R.Wayne,8.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0008241,E.James,2.0,,,,,,,,,,,E.James,32.0,,,,00-0008241,,E.James,32.0
,,00-0010346,P.Manning,12.0,00-0020498,R.Wayne,12.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,10.0,00-0007024,M.Harrison,10.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,7.0,00-0008241,E.James,7.0,,,,,,,,,,,,P.Manning,18.0,,,E.James,32.0,00-0010346,,00-0008241,P.Manning,18.0
,,00-0010346,P.Manning,11.0,00-0020498,R.Wayne,11.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
