no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass
0.0087592965,0.04353233,0.00074342225,0.07935272,0.36667648,0.001213552,0.49972215,0.0,0.0,3.9129586,-0.055084173,3.7181902,-3.7181902,1.8534633,-1.8534633,3.389149,-3.389149,,,,,,,,,,,,,0.69984126,0.30015874,0.69984126,0.30015874,0.009312093,0.70915335,0.29084665,0.08857754,-0.08857754,0.082098305,-0.082098305,,,,,,,,,,,,,,,-0.055084173,,,,,,
0.0090753455,0.042690456,0.0007512275,0.0693622,0.41698068,0.0011877291,0.45995232,0.0,0.0,3.8578746,-0.74131006,2.97688,-2.97688,1.1121532,-1.1121532,3.389149,-3.389149,,,,,,,,,,,,,0.70915335,0.29084665,0.70915335,0.29084665,-0.033786356,0.675367,0.324633,0.054791182,-0.054791182,0.082098305,-0.082098305,,,,,,,,,,,,,,,-0.74131006,,,,,,
0.012368572,0.056537364,0.00076369324,0.08632955,0.5024965,0.0012018386,0.34030253,0.0,0.0,3.1165645,1.8996146,4.876495,-4.876495,1.1121532,-1.1121532,5.2887635,-5.2887635,,,,,,,,,,,,,0.675367,0.324633,0.675367,0.324633,0.04714185,0.72250885,0.27749115,0.054791182,-0.054791182,0.12924016,-0.12924016,,,,,,,,,,,,,,,1.8996146,,,,,,
0.0055321604,0.015622073,0.0005195829,0.028206619,0.34587127,0.001164204,0.6030841,0.0,0.0,5.016179,0.63814634,5.5146413,-5.5146413,1.1121532,-1.1121532,5.2887635,-5.2887635,,,,,,,,,,,,,0.72250885,0.27749115,0.72250885,0.27749115,0.007450998,0.72995985,0.27004015,0.054791182,-0.054791182,0.12924016,-0.12924016,,,,,,,,,,,,,,,0.63814634,,,,,,
0.0047123944,0.013031324,0.00040979238,0.019227915,0.22596571,0.0011264997,0.7355263,0.0,0.0,5.6543255,0.73789644,6.2525377,-6.2525377,1.8500496,-1.8500496,5.2887635,-5.2887635,,,,,,,,,,,,,0.72995985,0.27004015,0.72995985,0.27004015,0.010266364,0.7402262,0.2597738,0.065057546,-0.065057546,0.12924016,-0.12924016,,,,,,,,,,,,,,,0.73789644,,,,,,
0.0032577864,0.008241932,0.00026486412,0.013264979,0.077256925,0.0010866182,0.8966269,0.0,0.0,6.392222,-0.25128978,6.001248,-6.001248,1.5987598,-1.5987598,5.2887635,-5.2887635,,,,,,,,,,,,,0.7402262,0.2597738,0.7402262,0.2597738,-0.007261634,0.7329646,0.26703542,0.057795912,-0.057795912,0.12924016,-0.12924016,,,,,,,,,,,,,,,-0.25128978,,,,,,
0.0050268834,0.010307809,0.0003246973,0.01659972,0.11933065,0.0016321553,0.8467781,0.0,0.0,6.140932,-0.42141217,5.5798354,-5.5798354,1.5987598,-1.5987598,4.8673515,-4.8673515,,,,,,,,,,,,,0.7329646,0.26703542,0.7329646,0.26703542,-0.017778456,0.7151861,0.28481388,0.057795912,-0.057795912,0.1114617,-0.1114617,,,,,,,,,,,,,,,-0.42141217,,,,,,
0.006283851,0.013364809,0.00040273945,0.02146081,0.19726554,0.0019414226,0.75928086,0.0,0.0,5.71952,-2.7528956,2.82694,-2.82694,-1.1541358,1.1541358,4.8673515,-4.8673515,,,,,,,,,,,,,0.7151861,0.28481388,0.7151861,0.28481388,-0.03184265,0.68334347,0.31665653,0.025953263,-0.025953263,0.1114617,-0.1114617,,,,,,,,,,,,,,,-2.7528956,,,,,,
0.0007412698,0.001812135,1.4169035e-05,0.0030929386,0.9914403,0.00017514323,0.0027240664,0.0,0.0,2.9666243,0.03337573,2.8603158,-2.8603158,-1.1541358,1.1541358,4.8673515,-4.8673515,,,,,,,,,,,,,0.68334347,0.31665653,0.68334347,0.31665653,-0.011411369,0.6719321,0.3280679,0.025953263,-0.025953263,0.1114617,-0.1114617,,,,,,,,,,,,,,,0.03337573,,,,,,
0.06927681,0.1808345,0.0037366333,0.29239386,0.16702683,0.0028056118,0.28392577,0.0,0.0,-0.10256169,-0.3823775,3.2426932,-3.2426932,-1.1541358,1.1541358,4.8673515,-4.8673515,,,,,,,,,,,,,0.3280679,0.6719321,0.6719321,0.3280679,-0.00483945,0.6767715,0.32322845,0.025953263,-0.025953263,0.1114617,-0.1114617,,,,,,,,,,,,,,,-0.3823775,,,,,,
